00038542	2016-12-19 23:23:26.0740834	+11.4139805	IRP_MJ_WRITE	DOWN	23 54 30 30 30 30 30 30 30 30 0a 	#T00000000.
00038546	2016-12-19 23:23:26.1055322	+0.0267796	IRP_MJ_WRITE	DOWN	23 53 00 00 00 00 01 c6 af fe 0a 	#S.........
00038550	2016-12-19 23:23:26.1374971	+0.0292197	IRP_MJ_WRITE	DOWN	23 59 02 00 00 00 01 c6 af fe 0a 	#Y.........
00038554	2016-12-19 23:23:26.1678682	+0.0212166	IRP_MJ_WRITE	DOWN	23 6f 0c 00 00 00 01 c6 af fe 0a 	#o.........
00038558	2016-12-19 23:23:26.1993210	+0.0290645	IRP_MJ_WRITE	DOWN	23 68 32 06 06 05 05 c6 af fe 0a 	#h2........
00038562	2016-12-19 23:23:26.2304607	+0.0287939	IRP_MJ_WRITE	DOWN	23 67 00 01 00 00 01 bb 52 99 0a 	#g......R..
00038569	2016-12-19 23:23:26.2663927	+0.0000280	IRP_MJ_READ	UP	99 	.
00038570	2016-12-19 23:23:26.2665357	+0.0001430	IRP_MJ_WRITE	DOWN	23 67 00 02 00 00 01 af f4 99 0a 	#g.........
00038577	2016-12-19 23:23:26.2752198	+0.0000097	IRP_MJ_READ	UP	99 	.
00038578	2016-12-19 23:23:26.2752664	+0.0000466	IRP_MJ_WRITE	DOWN	23 67 00 03 00 00 01 a1 a0 99 0a 	#g.........
00038585	2016-12-19 23:23:26.2977892	+0.0000134	IRP_MJ_READ	UP	99 	.
00038586	2016-12-19 23:23:26.2978577	+0.0000685	IRP_MJ_WRITE	DOWN	23 67 00 04 00 00 01 ad fa 99 0a 	#g.........
00038593	2016-12-19 23:23:26.3226322	+0.0000304	IRP_MJ_READ	UP	99 	.
00038594	2016-12-19 23:23:26.3227076	+0.0000754	IRP_MJ_WRITE	DOWN	23 67 00 05 00 00 01 c0 43 99 0a 	#g......C..
00038601	2016-12-19 23:23:26.3469165	+0.0000113	IRP_MJ_READ	UP	99 	.
00038602	2016-12-19 23:23:26.3469777	+0.0000612	IRP_MJ_WRITE	DOWN	23 67 00 1c 00 00 01 aa 85 99 0a 	#g.........
00038609	2016-12-19 23:23:26.3682369	+0.0000102	IRP_MJ_READ	UP	99 	.
00038610	2016-12-19 23:23:26.3682920	+0.0000551	IRP_MJ_WRITE	DOWN	23 67 00 1d 00 00 01 ac fd 99 0a 	#g.........
00038617	2016-12-19 23:23:26.4444865	+0.0000150	IRP_MJ_READ	UP	99 	.
00038618	2016-12-19 23:23:26.4445667	+0.0000802	IRP_MJ_WRITE	DOWN	23 67 00 1e 00 00 01 9d 2e 99 0a 	#g.........
00038625	2016-12-19 23:23:26.4684042	+0.0000097	IRP_MJ_READ	UP	99 	.
00038626	2016-12-19 23:23:26.4684561	+0.0000519	IRP_MJ_WRITE	DOWN	23 67 00 1f 00 00 01 a2 1f 99 0a 	#g.........
00038633	2016-12-19 23:23:26.4955682	+0.0000117	IRP_MJ_READ	UP	99 	.
00038634	2016-12-19 23:23:26.4956310	+0.0000628	IRP_MJ_WRITE	DOWN	23 67 00 1f 00 01 01 b3 e8 99 0a 	#g.........
00038641	2016-12-19 23:23:26.5222336	+0.0000122	IRP_MJ_READ	UP	99 	.
00038642	2016-12-19 23:23:26.5222984	+0.0000648	IRP_MJ_WRITE	DOWN	23 67 00 1e 00 01 01 a4 97 99 0a 	#g.........
00038649	2016-12-19 23:23:26.5457745	+0.0000142	IRP_MJ_READ	UP	99 	.
00038650	2016-12-19 23:23:26.5458454	+0.0000709	IRP_MJ_WRITE	DOWN	23 67 00 1d 00 01 01 bd ca 99 0a 	#g.........
00038657	2016-12-19 23:23:26.5723462	+0.0000122	IRP_MJ_READ	UP	99 	.
00038658	2016-12-19 23:23:26.5724114	+0.0000652	IRP_MJ_WRITE	DOWN	23 67 00 1c 00 01 01 bd ca 99 0a 	#g.........
00038665	2016-12-19 23:23:26.5958567	+0.0000142	IRP_MJ_READ	UP	99 	.
00038666	2016-12-19 23:23:26.5959215	+0.0000648	IRP_MJ_WRITE	DOWN	23 67 00 1b 00 01 01 b2 eb 99 0a 	#g.........
00038673	2016-12-19 23:23:26.6164462	+0.0000239	IRP_MJ_READ	UP	99 	.
00038674	2016-12-19 23:23:26.6165665	+0.0001203	IRP_MJ_WRITE	DOWN	23 67 00 1a 00 01 01 c2 bb 99 0a 	#g.........
00038681	2016-12-19 23:23:26.6413925	+0.0000146	IRP_MJ_READ	UP	99 	.
00038682	2016-12-19 23:23:26.6414678	+0.0000753	IRP_MJ_WRITE	DOWN	23 67 00 07 00 01 01 c3 3a 99 0a 	#g......:..
00038689	2016-12-19 23:23:26.6626148	+0.0000101	IRP_MJ_READ	UP	99 	.
00038690	2016-12-19 23:23:26.6626675	+0.0000527	IRP_MJ_WRITE	DOWN	23 67 00 06 00 01 01 bd 4c 99 0a 	#g......L..
00038697	2016-12-19 23:23:26.7240056	+0.0000113	IRP_MJ_READ	UP	99 	.
00038698	2016-12-19 23:23:26.7240607	+0.0000551	IRP_MJ_WRITE	DOWN	23 67 00 05 00 01 01 b7 dc 99 0a 	#g.........
00038705	2016-12-19 23:23:26.7452474	+0.0000130	IRP_MJ_READ	UP	99 	.
00038706	2016-12-19 23:23:26.7453438	+0.0000964	IRP_MJ_WRITE	DOWN	23 67 00 04 00 01 01 b9 58 99 0a 	#g......X..
00038713	2016-12-19 23:23:26.7703201	+0.0000138	IRP_MJ_READ	UP	99 	.
00038714	2016-12-19 23:23:26.7703938	+0.0000737	IRP_MJ_WRITE	DOWN	23 67 00 03 00 01 01 b6 61 99 0a 	#g......a..
00038721	2016-12-19 23:23:26.7911575	+0.0000117	IRP_MJ_READ	UP	99 	.
00038722	2016-12-19 23:23:26.7912191	+0.0000616	IRP_MJ_WRITE	DOWN	23 67 00 02 00 01 01 b9 58 99 0a 	#g......X..
00038729	2016-12-19 23:23:26.8142564	+0.0000117	IRP_MJ_READ	UP	99 	.
00038730	2016-12-19 23:23:26.8143184	+0.0000620	IRP_MJ_WRITE	DOWN	23 67 00 01 00 01 01 b5 64 99 0a 	#g......d..
00038737	2016-12-19 23:23:26.8372358	+0.0000170	IRP_MJ_READ	UP	99 	.
00038738	2016-12-19 23:23:26.8373168	+0.0000810	IRP_MJ_WRITE	DOWN	23 67 00 00 00 01 01 c2 bb 99 0a 	#g.........
00038745	2016-12-19 23:23:26.8602050	+0.0000166	IRP_MJ_READ	UP	99 	.
00038746	2016-12-19 23:23:26.8602832	+0.0000782	IRP_MJ_WRITE	DOWN	23 67 00 00 00 02 01 c3 b8 99 0a 	#g.........
00038753	2016-12-19 23:23:26.8808804	+0.0000109	IRP_MJ_READ	UP	99 	.
00038754	2016-12-19 23:23:26.8809375	+0.0000571	IRP_MJ_WRITE	DOWN	23 67 00 01 00 02 01 ba d3 99 0a 	#g.........
00038761	2016-12-19 23:23:26.9018414	+0.0000101	IRP_MJ_READ	UP	99 	.
00038762	2016-12-19 23:23:26.9018928	+0.0000514	IRP_MJ_WRITE	DOWN	23 67 00 06 00 02 01 c2 3d 99 0a 	#g......=..
00038769	2016-12-19 23:23:26.9241859	+0.0000154	IRP_MJ_READ	UP	99 	.
00038770	2016-12-19 23:23:26.9242605	+0.0000746	IRP_MJ_WRITE	DOWN	23 67 00 07 00 02 01 b4 67 99 0a 	#g......g..
00038777	2016-12-19 23:23:26.9575028	+0.0000146	IRP_MJ_READ	UP	99 	.
00038778	2016-12-19 23:23:26.9575810	+0.0000782	IRP_MJ_WRITE	DOWN	23 67 00 08 00 02 01 bb d0 99 0a 	#g.........
00038785	2016-12-19 23:23:26.9828684	+0.0000146	IRP_MJ_READ	UP	99 	.
00038786	2016-12-19 23:23:26.9829442	+0.0000758	IRP_MJ_WRITE	DOWN	23 67 00 18 00 02 01 ea c1 99 0a 	#g.........
00038793	2016-12-19 23:23:27.0029162	+0.0000101	IRP_MJ_READ	UP	99 	.
00038794	2016-12-19 23:23:27.0029713	+0.0000551	IRP_MJ_WRITE	DOWN	23 67 00 19 00 02 01 b1 ee 99 0a 	#g.........
00038801	2016-12-19 23:23:27.0530078	+0.0000110	IRP_MJ_READ	UP	99 	.
