00032462	2016-12-19 23:22:42.1472220	+6.5011984	IRP_MJ_WRITE	DOWN	23 54 30 30 30 30 30 30 30 30 0a 	#T00000000.
00032466	2016-12-19 23:22:42.1865961	+0.0307872	IRP_MJ_WRITE	DOWN	23 53 00 00 00 00 01 c6 af 00 0a 	#S.........
00032470	2016-12-19 23:22:42.2179197	+0.0221724	IRP_MJ_WRITE	DOWN	23 59 02 00 00 00 01 c6 af 00 0a 	#Y.........
00032474	2016-12-19 23:22:42.2492939	+0.0264182	IRP_MJ_WRITE	DOWN	23 6f 0c 00 00 00 01 c6 af 00 0a 	#o.........
00032478	2016-12-19 23:22:42.2811421	+0.0224940	IRP_MJ_WRITE	DOWN	23 68 32 06 06 05 05 c6 af 00 0a 	#h2........
00032482	2016-12-19 23:22:42.3115910	+0.0289377	IRP_MJ_WRITE	DOWN	23 67 00 01 00 00 01 bb 52 ff 0a 	#g......R..
00032489	2016-12-19 23:22:42.3563587	+0.0000098	IRP_MJ_READ	UP	99 	.
00032490	2016-12-19 23:22:42.3564405	+0.0000818	IRP_MJ_WRITE	DOWN	23 67 00 02 00 00 01 af f4 ff 0a 	#g.........
00032497	2016-12-19 23:22:42.3687222	+0.0000141	IRP_MJ_READ	UP	99 	.
00032498	2016-12-19 23:22:42.3687854	+0.0000632	IRP_MJ_WRITE	DOWN	23 67 00 03 00 00 01 a1 a0 ff 0a 	#g.........
00032505	2016-12-19 23:22:42.3919358	+0.0000150	IRP_MJ_READ	UP	99 	.
00032506	2016-12-19 23:22:42.3920132	+0.0000774	IRP_MJ_WRITE	DOWN	23 67 00 04 00 00 01 ad fa ff 0a 	#g.........
00032513	2016-12-19 23:22:42.4183017	+0.0000138	IRP_MJ_READ	UP	99 	.
00032514	2016-12-19 23:22:42.4183750	+0.0000733	IRP_MJ_WRITE	DOWN	23 67 00 05 00 00 01 c0 43 ff 0a 	#g......C..
00032521	2016-12-19 23:22:42.4444829	+0.0000126	IRP_MJ_READ	UP	99 	.
00032522	2016-12-19 23:22:42.4445457	+0.0000628	IRP_MJ_WRITE	DOWN	23 67 00 1c 00 00 01 aa 85 ff 0a 	#g.........
00032529	2016-12-19 23:22:42.4658603	+0.0000121	IRP_MJ_READ	UP	99 	.
00032530	2016-12-19 23:22:42.4659260	+0.0000657	IRP_MJ_WRITE	DOWN	23 67 00 1d 00 00 01 ac fd ff 0a 	#g.........
00032537	2016-12-19 23:22:42.5400973	+0.0000134	IRP_MJ_READ	UP	99 	.
00032538	2016-12-19 23:22:42.5401633	+0.0000660	IRP_MJ_WRITE	DOWN	23 67 00 1e 00 00 01 9d 2e ff 0a 	#g.........
00032545	2016-12-19 23:22:42.5642605	+0.0000114	IRP_MJ_READ	UP	99 	.
00032546	2016-12-19 23:22:42.5643131	+0.0000526	IRP_MJ_WRITE	DOWN	23 67 00 1f 00 00 01 a2 1f ff 0a 	#g.........
00032553	2016-12-19 23:22:42.5938152	+0.0000101	IRP_MJ_READ	UP	99 	.
00032554	2016-12-19 23:22:42.5938654	+0.0000502	IRP_MJ_WRITE	DOWN	23 67 00 1f 00 01 01 b3 e8 ff 0a 	#g.........
00032561	2016-12-19 23:22:42.6186979	+0.0000194	IRP_MJ_READ	UP	99 	.
